filename,start,end
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0592.V5_1.nc,2008-10-09T07:35:44.0,2008-10-19T05:33:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0593.V5_1.nc,2008-10-19T05:34:16.0,2008-10-29T03:31:54.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0594.V5_1.nc,2008-10-29T03:32:48.0,2008-11-08T01:30:26.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0595.V5_1.nc,2008-11-08T01:31:19.0,2008-11-17T23:28:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0596.V5_1.nc,2008-11-17T23:29:51.0,2008-11-27T21:27:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0597.V5_1.nc,2008-11-27T21:28:22.0,2008-12-07T19:26:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0598.V5_1.nc,2008-12-07T19:26:53.0,2008-12-17T17:24:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0599.V5_1.nc,2008-12-17T17:25:24.0,2008-12-27T15:23:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0600.V5_1.nc,2008-12-27T15:23:56.0,2009-01-06T13:21:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0601.V5_1.nc,2009-01-06T13:22:27.0,2009-01-16T11:20:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0602.V5_1.nc,2009-01-16T11:21:00.0,2009-01-26T09:18:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0603.V5_1.nc,2009-01-26T09:19:32.0,2009-02-05T07:17:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0604.V5_1.nc,2009-02-05T07:18:04.0,2009-02-15T05:15:41.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0605.V5_1.nc,2009-02-15T05:16:36.0,2009-02-25T03:14:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0606.V5_1.nc,2009-02-25T03:15:07.9,2009-03-07T01:12:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0607.V5_1.nc,2009-03-07T01:13:39.0,2009-03-16T23:11:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0608.V5_1.nc,2009-03-16T23:12:10.0,2009-03-26T21:09:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0609.V5_1.nc,2009-03-26T21:10:41.0,2009-04-05T19:08:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0610.V5_1.nc,2009-04-05T19:09:11.9,2009-04-15T17:06:49.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0611.V5_1.nc,2009-04-15T17:07:43.0,2009-04-25T15:05:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0612.V5_1.nc,2009-04-25T15:06:14.0,2009-05-05T13:03:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0613.V5_1.nc,2009-05-05T13:04:45.0,2009-05-15T11:02:24.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0614.V5_1.nc,2009-05-15T11:03:17.0,2009-05-25T09:00:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0615.V5_1.nc,2009-05-25T09:01:48.9,2009-06-04T06:59:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0616.V5_1.nc,2009-06-04T07:00:21.0,2009-06-14T04:57:59.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0617.V5_1.nc,2009-06-14T04:58:53.0,2009-06-24T02:56:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0618.V5_1.nc,2009-06-24T02:57:25.0,2009-07-04T00:55:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0619.V5_1.nc,2009-07-04T00:55:56.0,2009-07-13T22:53:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0620.V5_1.nc,2009-07-13T22:54:28.0,2009-07-23T20:52:05.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0621.V5_1.nc,2009-07-23T20:52:59.0,2009-08-02T18:50:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0622.V5_1.nc,2009-08-02T18:51:31.0,2009-08-12T16:49:07.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0623.V5_1.nc,2009-08-12T16:50:02.0,2009-08-22T14:47:39.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0624.V5_1.nc,2009-08-22T14:48:33.0,2009-09-01T12:46:11.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0625.V5_1.nc,2009-09-01T12:47:05.0,2009-09-11T10:44:43.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0626.V5_1.nc,2009-09-11T10:45:37.0,2009-09-21T08:43:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0627.V5_1.nc,2009-09-21T08:44:09.0,2009-10-01T06:41:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0628.V5_1.nc,2009-10-01T06:42:41.0,2009-10-11T04:40:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0629.V5_1.nc,2009-10-11T04:41:12.0,2009-10-21T02:38:51.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0630.V5_1.nc,2009-10-21T02:39:44.0,2009-10-31T00:37:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0631.V5_1.nc,2009-10-31T00:38:15.0,2009-11-09T22:35:53.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0632.V5_1.nc,2009-11-09T22:36:47.0,2009-11-19T20:34:24.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0633.V5_1.nc,2009-11-19T20:35:18.0,2009-11-29T18:32:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0634.V5_1.nc,2009-11-29T18:33:49.0,2009-12-09T16:31:26.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0635.V5_1.nc,2009-12-09T16:32:20.0,2009-12-19T14:29:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0636.V5_1.nc,2009-12-19T14:30:51.0,2009-12-29T12:28:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0637.V5_1.nc,2009-12-29T12:29:23.0,2010-01-08T10:27:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0638.V5_1.nc,2010-01-08T10:27:56.0,2010-01-18T08:25:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0639.V5_1.nc,2010-01-18T08:26:28.0,2010-01-28T06:24:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0640.V5_1.nc,2010-01-28T06:25:00.0,2010-02-07T04:22:37.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0641.V5_1.nc,2010-02-07T04:23:31.9,2010-02-17T02:21:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0642.V5_1.nc,2010-02-17T02:22:03.0,2010-02-27T00:19:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0643.V5_1.nc,2010-02-27T00:20:35.0,2010-03-08T22:18:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0644.V5_1.nc,2010-03-08T22:19:06.0,2010-03-18T20:16:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0645.V5_1.nc,2010-03-18T20:17:36.9,2010-03-28T18:15:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0646.V5_1.nc,2010-03-28T18:16:08.0,2010-04-07T16:13:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0647.V5_1.nc,2010-04-07T16:14:39.0,2010-04-17T14:12:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0648.V5_1.nc,2010-04-17T14:13:10.0,2010-04-27T12:10:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0649.V5_1.nc,2010-04-27T12:11:42.0,2010-05-07T10:09:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0650.V5_1.nc,2010-05-07T10:10:14.0,2010-05-17T08:07:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0651.V5_1.nc,2010-05-17T08:08:44.9,2010-05-27T06:06:24.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0652.V5_1.nc,2010-05-27T06:07:17.0,2010-06-06T04:04:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0653.V5_1.nc,2010-06-06T04:05:49.0,2010-06-16T02:03:26.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0654.V5_1.nc,2010-06-16T02:04:20.0,2010-06-26T00:01:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0655.V5_1.nc,2010-06-26T00:02:51.0,2010-07-05T22:00:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0656.V5_1.nc,2010-07-05T22:01:22.0,2010-07-15T19:59:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0657.V5_1.nc,2010-07-15T19:59:53.0,2010-07-25T17:57:30.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0658.V5_1.nc,2010-07-25T17:58:24.0,2010-08-04T15:56:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0659.V5_1.nc,2010-08-04T15:56:57.0,2010-08-14T13:54:35.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0660.V5_1.nc,2010-08-14T13:55:29.0,2010-08-24T11:53:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0661.V5_1.nc,2010-08-24T11:54:00.0,2010-09-03T09:51:39.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0662.V5_1.nc,2010-09-03T09:52:32.0,2010-09-13T07:50:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0663.V5_1.nc,2010-09-13T07:51:04.0,2010-09-23T05:48:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0664.V5_1.nc,2010-09-23T05:49:35.0,2010-10-03T03:47:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0665.V5_1.nc,2010-10-03T03:48:06.9,2010-10-13T01:45:44.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0666.V5_1.nc,2010-10-13T01:46:38.0,2010-10-22T23:44:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0667.V5_1.nc,2010-10-22T23:45:09.0,2010-11-01T21:42:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0668.V5_1.nc,2010-11-01T21:43:40.0,2010-11-11T19:41:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0669.V5_1.nc,2010-11-11T19:42:11.0,2010-11-21T17:39:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0670.V5_1.nc,2010-11-21T17:40:43.0,2010-12-01T15:38:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0671.V5_1.nc,2010-12-01T15:39:15.0,2010-12-11T13:36:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0672.V5_1.nc,2010-12-11T13:37:46.9,2010-12-21T11:35:26.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0673.V5_1.nc,2010-12-21T11:36:19.0,2010-12-31T09:33:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0674.V5_1.nc,2010-12-31T09:34:51.0,2011-01-10T07:32:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0675.V5_1.nc,2011-01-10T07:33:22.0,2011-01-20T05:31:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0676.V5_1.nc,2011-01-20T05:31:54.0,2011-01-30T03:29:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0677.V5_1.nc,2011-01-30T03:30:24.9,2011-02-09T01:28:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0678.V5_1.nc,2011-02-09T01:28:56.0,2011-02-18T23:26:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0679.V5_1.nc,2011-02-18T23:27:26.0,2011-02-28T21:25:04.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0680.V5_1.nc,2011-02-28T21:25:57.0,2011-03-10T19:23:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0681.V5_1.nc,2011-03-10T19:24:28.9,2011-03-20T17:22:08.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0682.V5_1.nc,2011-03-20T17:23:01.0,2011-03-30T15:20:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0683.V5_1.nc,2011-03-30T15:21:33.0,2011-04-09T13:19:12.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0684.V5_1.nc,2011-04-09T13:20:04.9,2011-04-19T11:17:43.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0685.V5_1.nc,2011-04-19T11:18:36.0,2011-04-29T09:16:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0686.V5_1.nc,2011-04-29T09:17:08.0,2011-05-09T07:14:45.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0687.V5_1.nc,2011-05-09T07:15:39.0,2011-05-19T05:13:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0688.V5_1.nc,2011-05-19T05:14:10.0,2011-05-29T03:11:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0689.V5_1.nc,2011-05-29T03:12:41.0,2011-06-08T01:10:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0690.V5_1.nc,2011-06-08T01:11:13.0,2011-06-17T23:08:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0691.V5_1.nc,2011-06-17T23:09:45.0,2011-06-27T21:07:24.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0692.V5_1.nc,2011-06-27T21:08:17.0,2011-07-07T19:05:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0693.V5_1.nc,2011-07-07T19:06:49.0,2011-07-17T17:04:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0694.V5_1.nc,2011-07-17T17:05:19.9,2011-07-27T15:02:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0695.V5_1.nc,2011-07-27T15:03:51.0,2011-08-06T13:01:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0696.V5_1.nc,2011-08-06T13:02:22.0,2011-08-16T11:00:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0697.V5_1.nc,2011-08-16T11:00:53.0,2011-08-26T08:58:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0698.V5_1.nc,2011-08-26T08:59:24.0,2011-09-05T06:57:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0699.V5_1.nc,2011-09-05T06:57:56.0,2011-09-15T04:55:35.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0700.V5_1.nc,2011-09-15T04:56:28.0,2011-09-25T02:54:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0701.V5_1.nc,2011-09-25T02:54:59.9,2011-10-05T00:52:37.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0702.V5_1.nc,2011-10-05T00:53:31.0,2011-10-14T22:51:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0703.V5_1.nc,2011-10-14T22:52:02.0,2011-10-24T20:49:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0704.V5_1.nc,2011-10-24T20:50:33.0,2011-11-03T18:48:12.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0705.V5_1.nc,2011-11-03T18:49:04.9,2011-11-13T16:46:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0706.V5_1.nc,2011-11-13T16:47:37.0,2011-11-23T14:45:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0707.V5_1.nc,2011-11-23T14:46:09.0,2011-12-03T12:43:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0708.V5_1.nc,2011-12-03T12:44:39.9,2011-12-13T10:42:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0709.V5_1.nc,2011-12-13T10:43:11.0,2011-12-23T08:40:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0710.V5_1.nc,2011-12-23T08:41:42.9,2012-01-02T06:39:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0711.V5_1.nc,2012-01-02T06:40:16.0,2012-01-12T04:37:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0712.V5_1.nc,2012-01-12T04:38:48.0,2012-01-22T02:36:25.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0713.V5_1.nc,2012-01-22T02:37:19.0,2012-02-01T00:34:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0714.V5_1.nc,2012-02-01T00:35:51.0,2012-02-10T22:33:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0715.V5_1.nc,2012-02-10T22:34:22.0,2012-02-20T20:32:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0716.V5_1.nc,2012-02-20T20:32:53.0,2012-03-01T18:30:30.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0717.V5_1.nc,2012-03-01T18:31:24.0,2012-03-11T16:29:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0718.V5_1.nc,2012-03-11T16:29:55.0,2012-03-21T14:27:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0719.V5_1.nc,2012-03-21T14:28:27.0,2012-03-31T12:26:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0720.V5_1.nc,2012-03-31T12:26:59.0,2012-04-10T10:24:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0721.V5_1.nc,2012-04-10T10:25:31.0,2012-04-20T08:23:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0722.V5_1.nc,2012-04-20T08:24:02.0,2012-04-30T06:21:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0723.V5_1.nc,2012-04-30T06:22:34.0,2012-05-10T04:20:10.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0724.V5_1.nc,2012-05-10T04:21:05.0,2012-05-20T02:18:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0725.V5_1.nc,2012-05-20T02:19:36.0,2012-05-30T00:17:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0726.V5_1.nc,2012-05-30T00:18:08.0,2012-06-08T22:15:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0727.V5_1.nc,2012-06-08T22:16:40.0,2012-06-18T20:14:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0728.V5_1.nc,2012-06-18T20:15:11.0,2012-06-28T18:12:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0729.V5_1.nc,2012-06-28T18:13:43.0,2012-07-08T16:11:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0730.V5_1.nc,2012-07-08T16:12:13.0,2012-07-18T14:09:51.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0731.V5_1.nc,2012-07-18T14:10:45.0,2012-07-28T12:08:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0732.V5_1.nc,2012-07-28T12:09:15.0,2012-08-07T10:06:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0733.V5_1.nc,2012-08-07T10:07:47.0,2012-08-17T08:05:26.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0734.V5_1.nc,2012-08-17T08:06:19.0,2012-08-27T06:03:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0735.V5_1.nc,2012-08-27T06:04:51.0,2012-09-06T04:02:29.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0736.V5_1.nc,2012-09-06T04:03:23.0,2012-09-16T02:01:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0737.V5_1.nc,2012-09-16T02:01:54.0,2012-09-25T23:59:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0738.V5_1.nc,2012-09-26T00:00:26.0,2012-10-05T21:58:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0739.V5_1.nc,2012-10-05T21:58:56.0,2012-10-15T19:56:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0740.V5_1.nc,2012-10-15T19:57:27.0,2012-10-25T17:55:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0741.V5_1.nc,2012-10-25T17:55:58.0,2012-11-04T15:53:36.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0742.V5_1.nc,2012-11-04T15:54:31.0,2012-11-14T13:52:09.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0743.V5_1.nc,2012-11-14T13:53:03.0,2012-11-24T11:50:41.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0744.V5_1.nc,2012-11-24T11:51:35.0,2012-12-04T09:49:12.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0745.V5_1.nc,2012-12-04T09:50:06.0,2012-12-14T07:47:45.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0746.V5_1.nc,2012-12-14T07:48:38.0,2012-12-24T05:46:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0747.V5_1.nc,2012-12-24T05:47:10.0,2013-01-03T03:44:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0748.V5_1.nc,2013-01-03T03:45:42.0,2013-01-13T01:43:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0749.V5_1.nc,2013-01-13T01:44:14.0,2013-01-22T23:41:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0750.V5_1.nc,2013-01-22T23:42:45.0,2013-02-01T21:40:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0751.V5_1.nc,2013-02-01T21:41:17.0,2013-02-11T19:38:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0752.V5_1.nc,2013-02-11T19:39:48.0,2013-02-21T17:37:25.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0753.V5_1.nc,2013-02-21T17:38:19.0,2013-03-03T15:35:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0754.V5_1.nc,2013-03-03T15:36:49.9,2013-03-13T13:34:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0755.V5_1.nc,2013-03-13T13:35:22.0,2013-03-23T11:33:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0756.V5_1.nc,2013-03-23T11:33:54.0,2013-03-30T23:26:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0757.V5_1.nc,2013-04-05T14:32:06.0,2013-04-12T07:30:04.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0758.V5_1.nc,2013-04-12T07:30:57.0,2013-04-22T05:28:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0759.V5_1.nc,2013-04-22T05:29:29.0,2013-05-02T03:27:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0760.V5_1.nc,2013-05-02T03:28:00.0,2013-05-12T01:25:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0761.V5_1.nc,2013-05-12T01:26:31.0,2013-05-21T23:24:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0762.V5_1.nc,2013-05-21T23:25:03.0,2013-05-31T21:22:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0763.V5_1.nc,2013-05-31T21:23:35.0,2013-06-10T19:21:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0764.V5_1.nc,2013-06-10T19:22:07.0,2013-06-20T17:19:46.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0765.V5_1.nc,2013-06-20T17:20:38.9,2013-06-30T15:18:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0766.V5_1.nc,2013-06-30T15:19:11.0,2013-07-10T13:16:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0767.V5_1.nc,2013-07-10T13:17:42.0,2013-07-20T11:15:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0768.V5_1.nc,2013-07-20T11:16:12.9,2013-07-30T09:13:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0769.V5_1.nc,2013-07-30T09:14:44.0,2013-08-09T07:12:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0770.V5_1.nc,2013-08-09T07:13:14.0,2013-08-19T05:10:53.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0771.V5_1.nc,2013-08-19T05:11:46.0,2013-08-29T03:09:24.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0772.V5_1.nc,2013-08-29T03:10:19.0,2013-09-05T09:25:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0773.V5_1.nc,2013-09-12T12:00:22.0,2013-09-17T23:06:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0774.V5_1.nc,2013-09-17T23:07:23.0,2013-09-27T21:05:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0775.V5_1.nc,2013-09-27T21:05:54.0,2013-10-07T19:03:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0776.V5_1.nc,2013-10-07T19:04:25.0,2013-10-17T17:02:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0777.V5_1.nc,2013-10-17T17:02:56.9,2013-10-27T15:00:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0778.V5_1.nc,2013-10-27T15:01:28.0,2013-11-06T12:59:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0779.V5_1.nc,2013-11-06T13:00:00.0,2013-11-16T10:57:39.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0780.V5_1.nc,2013-11-16T10:58:32.0,2013-11-26T08:56:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0781.V5_1.nc,2013-11-26T08:57:04.0,2013-12-06T06:54:41.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0782.V5_1.nc,2013-12-06T06:55:35.0,2013-12-16T04:53:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0783.V5_1.nc,2013-12-16T04:54:06.0,2013-12-26T02:51:45.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0784.V5_1.nc,2013-12-26T02:52:39.0,2014-01-05T00:50:17.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0785.V5_1.nc,2014-01-05T00:51:11.0,2014-01-14T22:48:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0786.V5_1.nc,2014-01-14T22:49:43.0,2014-01-24T20:47:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0787.V5_1.nc,2014-01-24T20:48:14.0,2014-02-03T18:45:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0788.V5_1.nc,2014-02-03T18:46:46.0,2014-02-13T16:44:24.0
